invoice_id,invoice_number,invoice_date,due_date,vendor_id,vendor_name,vendor_email,vendor_address,purchase_order_number,item_description,quantity,unit_price,subtotal,tax_amount,discount,total_amount,currency,currency_change_flag,bank_account_number,bank_name,payment_method,duplicate_invoice,bank_changed,vendor_avg_amount,amount_ratio,invoice_frequency_last30days,vendor_risk_score,days_since_last_invoice,is_new_vendor,fraud_label
INV-10906,INVNO-8998,2026-01-31,2026-03-02,V-543,Prime Packaging,primepackaging@example.com,Mumbai Industrial Area,PO-4973,Transport Services,129,651,83979,6935.55,687,90227.55,EUR,1,3216549870,Kotak Bank,Bank Transfer,0,0,75078,1.2,3,0.33,327,0,0
INV-10530,INVNO-8887,2025-01-23,2025-02-22,V-817,Metro Logistics,metrologistics@example.com,Pune Manufacturing Hub,PO-4489,Office Equipment,173,118,20414,2780.08,489,22705.08,EUR,1,7539514560,Kotak Bank,Wire,0,1,68063,0.33,2,0.75,-296,0,1
INV-10713,INVNO-1008,2025-03-14,2025-04-13,V-496,Global Plastics,globalplastics@example.com,Hyderabad Logistics Park,PO-2694,Transport Services,58,746,43268,4657.65,70,47855.65,INR,0,1234567890,Axis Bank,UPI,1,1,60946,0.79,8,0.4,-45,0,1
INV-10090,INVNO-9988,2025-06-28,2025-07-28,V-176,Global Plastics,globalplastics@example.com,Ahmedabad Trade Center,PO-6906,Industrial Tools,54,232,12528,1615.2,1102,13041.2,INR,0,7539514560,IndusInd Bank,Bank Transfer,0,1,50278,0.26,6,0.88,-293,1,1
INV-ADD-354,INVNO-ADD-2489,2026-01-29,2026-02-28,V-672,Vertex Components,vendor@example.com,Bangalore Tech Zone,PO-1740,Machine Spare Parts,29,1160,33640,2090.05,344,35386.05,USD,0,4567891230,ICICI Bank,Bank Transfer,0,0,40733,0.87,3,0.17,26,0,0
INV-10181,INVNO-6415,2025-07-20,2025-08-19,V-546,Prime Packaging,primepackaging@example.com,Hyderabad Logistics Park,PO-4072,Transport Services,397,1237,491089,88001.07,567,578523.07,USD,0,1593572580,Axis Bank,Bank Transfer,0,0,44598,12.97,2,0.76,-153,0,1
INV-10890,INVNO-2780,2026-01-29,2026-02-28,V-908,Global Plastics,globalplastics@example.com,Delhi Business Park,PO-2099,Transport Services,175,1539,269325,45826.72,400,314751.72,USD,1,1593572580,Axis Bank,Cheque,0,1,74666,4.22,7,0.18,41,0,1
INV-10786,INVNO-2622,2025-11-01,2025-12-01,V-392,Sunrise Traders,sunrisetraders@example.com,Hyderabad Logistics Park,PO-6913,Industrial Tools,134,703,94202,12375.53,274,106303.53,INR,1,7539514560,ICICI Bank,Wire,1,0,60411,1.76,8,0.8,83,1,1
INV-10414,INVNO-8688,2026-05-02,2026-06-01,V-865,Global Plastics,globalplastics@example.com,Chennai Port District,PO-3234,Transport Services,261,1417,369837,24618.0,1821,392634.0,EUR,1,1234567890,Axis Bank,Cheque,0,0,50706,7.74,6,0.75,377,0,1
INV-10251,INVNO-1086,2025-02-27,2025-03-29,V-528,Vertex Components,vertexcomponents@example.com,Ahmedabad Trade Center,PO-1951,Electronic Components,385,879,338415,28116.87,1475,365056.87,INR,1,7418529630,Kotak Bank,Wire,1,1,60421,6.04,9,0.45,-382,1,1
INV-10069,INVNO-1081,2025-03-13,2025-04-12,V-696,Metro Logistics,metrologistics@example.com,Delhi Business Park,PO-4739,Electronic Components,183,158,28914,4649.91,1717,31846.91,INR,0,9876543210,HDFC Bank,Bank Transfer,1,0,77017,0.41,5,0.32,-415,0,1
INV-10803,INVNO-8494,2025-08-13,2025-09-12,V-562,Omega Supplies,omegasupplies@example.com,Bangalore Tech Zone,PO-6244,Transport Services,67,1485,99495,17641.39,1077,116059.39,USD,0,4567891230,Kotak Bank,Cheque,0,0,60142,1.93,8,0.12,145,0,0
INV-10131,INVNO-3542,2025-08-22,2025-09-21,V-660,Prime Packaging,primepackaging@example.com,Chennai Port District,PO-6848,Office Equipment,158,1790,282820,24043.47,951,305912.47,USD,0,1593572580,IndusInd Bank,Bank Transfer,1,1,67028,4.56,9,0.8,96,0,1
INV-10300,INVNO-4990,2025-08-04,2025-09-03,V-246,Prime Packaging,primepackaging@example.com,Chennai Port District,PO-9666,Plastic Containers,393,1419,557667,40737.22,1538,596866.22,USD,0,3216549870,Kotak Bank,UPI,1,1,57983,10.29,3,0.25,-185,1,1
INV-10979,INVNO-1028,2025-01-11,2025-02-10,V-283,Delta Electronics,deltaelectronics@example.com,Chennai Port District,PO-9980,Packaging Materials,126,1499,188874,28047.27,1845,215076.27,EUR,0,7539514560,Kotak Bank,Bank Transfer,0,0,45756,4.7,9,0.65,-328,0,1
INV-10326,INVNO-6017,2026-02-04,2026-03-06,V-928,Prime Packaging,primepackaging@example.com,Hyderabad Logistics Park,PO-7871,Transport Services,336,1031,346416,28478.8,1923,372971.8,USD,0,3216549870,IndusInd Bank,Wire,1,0,59910,6.23,2,0.7,-78,0,1
INV-ADD-368,INVNO-ADD-5542,2025-01-07,2025-02-06,V-279,Delta Electronics,vendor@example.com,Hyderabad Logistics Park,PO-3375,Packaging Materials,86,1010,86860,5747.35,400,92207.35,USD,0,8529637410,State Bank,Cheque,0,0,52874,1.74,1,0.25,54,0,0
INV-ADD-46,INVNO-ADD-2899,2026-03-09,2026-04-08,V-339,Global Plastics,vendor@example.com,Hyderabad Logistics Park,PO-6489,Office Equipment,80,200,16000,1198.44,1000,16198.44,USD,0,7418529630,ICICI Bank,Bank Transfer,0,0,46153,0.35,4,0.11,70,0,0
INV-10499,INVNO-2766,2025-12-14,2026-01-13,V-474,Global Plastics,globalplastics@example.com,Hyderabad Logistics Park,PO-2609,Industrial Tools,339,387,131193,16402.36,1184,146411.36,USD,1,7539514560,Axis Bank,UPI,1,1,63583,2.3,9,0.51,297,0,1
INV-10973,INVNO-4300,2025-12-18,2026-01-17,V-109,Metro Logistics,metrologistics@example.com,Ahmedabad Trade Center,PO-1783,Office Equipment,322,788,253736,36447.7,949,289234.7,USD,1,7539514560,Kotak Bank,UPI,0,1,53673,5.39,10,0.88,175,0,1
INV-10364,INVNO-9161,2025-12-06,2026-01-05,V-214,Delta Electronics,deltaelectronics@example.com,Delhi Business Park,PO-4204,Steel Sheets,203,1298,263494,42646.33,702,305438.33,USD,1,3216549870,HDFC Bank,Wire,0,0,52434,5.83,5,0.14,-16,0,1
INV-10495,INVNO-3195,2025-12-20,2026-01-19,V-834,Prime Packaging,primepackaging@example.com,Mumbai Industrial Area,PO-2838,Machine Spare Parts,302,959,289618,29611.73,288,318941.73,USD,0,8529637410,Axis Bank,Wire,0,0,62419,5.11,6,0.36,174,1,1
INV-ADD-304,INVNO-ADD-1949,2025-06-03,2025-07-03,V-420,Metro Logistics,vendor@example.com,Bangalore Tech Zone,PO-2220,Electronic Components,129,948,122292,9436.96,1201,130527.96,EUR,0,1234567890,Axis Bank,Cheque,0,0,74124,1.76,2,0.24,43,0,0
INV-10338,INVNO-4430,2025-11-23,2025-12-23,V-363,Vertex Components,vertexcomponents@example.com,Delhi Business Park,PO-3927,Machine Spare Parts,106,257,27242,4713.34,1632,30323.34,EUR,1,1234567890,ICICI Bank,Wire,1,0,61542,0.49,3,0.83,198,1,1
INV-10421,INVNO-7533,2025-08-01,2025-08-31,V-662,Global Plastics,globalplastics@example.com,Hyderabad Logistics Park,PO-4572,Plastic Containers,95,1560,148200,15783.14,1874,162109.14,USD,1,9876543210,Axis Bank,Bank Transfer,1,1,40462,4.01,4,0.55,169,0,1
INV-10164,INVNO-9227,2025-04-03,2025-05-03,V-725,Metro Logistics,metrologistics@example.com,Hyderabad Logistics Park,PO-2424,Electronic Components,194,109,21146,1933.0,91,22988.0,INR,0,3216549870,ICICI Bank,Wire,1,0,68047,0.34,5,0.36,-336,0,1
INV-10028,INVNO-7297,2025-01-07,2025-02-06,V-480,Metro Logistics,metrologistics@example.com,Chennai Port District,PO-6122,Industrial Tools,302,1899,573498,97608.47,1316,669790.47,EUR,1,4567891230,Axis Bank,UPI,0,0,72471,9.24,10,0.79,-406,0,1
INV-10516,INVNO-4133,2026-02-01,2026-03-03,V-535,Sunrise Traders,sunrisetraders@example.com,Chennai Port District,PO-2363,Steel Sheets,362,1882,681284,115765.58,1367,795682.58,EUR,1,1593572580,IndusInd Bank,Bank Transfer,1,0,64855,12.27,7,0.89,99,0,1
INV-10193,INVNO-9906,2025-07-07,2025-08-06,V-499,Prime Packaging,primepackaging@example.com,Bangalore Tech Zone,PO-4374,Plastic Containers,122,588,71736,11607.18,493,82850.18,USD,0,8529637410,IndusInd Bank,Cheque,1,0,71727,1.16,10,0.48,-13,1,1
INV-10859,INVNO-7162,2026-02-22,2026-03-24,V-958,Sunrise Traders,sunrisetraders@example.com,Ahmedabad Trade Center,PO-1937,Steel Sheets,165,587,96855,9232.5,244,105843.5,EUR,1,8529637410,Kotak Bank,Bank Transfer,1,0,66338,1.6,6,0.11,-58,1,1
INV-ADD-271,INVNO-ADD-5474,2025-01-16,2025-02-15,V-990,Global Plastics,vendor@example.com,Ahmedabad Trade Center,PO-4877,Plastic Containers,137,392,53704,6190.85,89,59805.85,INR,0,7539514560,Kotak Bank,UPI,0,0,46613,1.28,5,0.37,86,0,0
INV-ADD-270,INVNO-ADD-8212,2025-10-03,2025-11-02,V-876,Vertex Components,vendor@example.com,Bangalore Tech Zone,PO-6883,Industrial Tools,137,1072,146864,13095.47,523,159436.47,INR,0,7539514560,HDFC Bank,Bank Transfer,0,0,42679,3.74,4,0.37,71,0,0
INV-10169,INVNO-8165,2025-07-23,2025-08-22,V-167,Prime Packaging,primepackaging@example.com,Delhi Business Park,PO-8845,Packaging Materials,97,762,73914,7406.3,1101,80219.3,USD,0,8529637410,Axis Bank,Wire,1,1,60955,1.32,6,0.18,-130,0,1
INV-10965,INVNO-2272,2025-12-05,2026-01-04,V-871,Delta Electronics,deltaelectronics@example.com,Bangalore Tech Zone,PO-4805,Transport Services,152,354,53808,6298.0,1379,58727.0,EUR,0,9876543210,ICICI Bank,Bank Transfer,1,0,76608,0.77,9,0.23,279,0,1
INV-10652,INVNO-1524,2025-12-26,2026-01-25,V-935,Sunrise Traders,sunrisetraders@example.com,Chennai Port District,PO-3421,Transport Services,23,1758,40434,2652.6,1359,41727.6,INR,1,8529637410,IndusInd Bank,Wire,0,0,79640,0.52,2,0.8,-63,0,1
INV-10173,INVNO-2612,2025-07-27,2025-08-26,V-631,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-2933,Transport Services,168,1368,229824,27204.3,985,256043.3,INR,1,1593572580,ICICI Bank,Bank Transfer,1,0,42846,5.98,9,0.58,150,0,1
INV-10518,INVNO-5212,2025-09-23,2025-10-23,V-522,Prime Packaging,primepackaging@example.com,Ahmedabad Trade Center,PO-2031,Industrial Tools,272,367,99824,8409.38,1714,106519.38,INR,1,7539514560,HDFC Bank,UPI,1,0,64078,1.66,9,0.35,-72,0,1
INV-ADD-138,INVNO-ADD-7304,2025-07-06,2025-08-05,V-712,Delta Electronics,vendor@example.com,Bangalore Tech Zone,PO-4064,Machine Spare Parts,115,1405,161575,9874.0,746,170703.0,INR,0,7418529630,HDFC Bank,Cheque,0,0,48136,3.55,3,0.28,61,0,0
INV-ADD-343,INVNO-ADD-6080,2025-02-12,2025-03-14,V-582,Sunrise Traders,vendor@example.com,Delhi Business Park,PO-3254,Plastic Containers,130,1028,133640,9244.18,1431,141453.18,USD,0,4567891230,IndusInd Bank,UPI,0,0,62307,2.27,4,0.16,20,0,0
INV-10491,INVNO-2197,2025-11-10,2025-12-10,V-584,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-3517,Packaging Materials,98,946,92708,12234.03,1664,103278.03,USD,0,7539514560,State Bank,Wire,0,0,62941,1.64,10,0.48,-159,1,1
INV-10073,INVNO-8255,2025-10-20,2025-11-19,V-441,Prime Packaging,primepackaging@example.com,Ahmedabad Trade Center,PO-7248,Steel Sheets,44,1666,73304,5786.43,527,78563.43,EUR,1,9876543210,ICICI Bank,Cheque,1,1,62754,1.25,4,0.83,43,1,1
INV-ADD-174,INVNO-ADD-7475,2025-10-12,2025-11-11,V-798,ABC Steel,vendor@example.com,Delhi Business Park,PO-6261,Electronic Components,132,124,16368,1848.8,755,17461.8,USD,0,1593572580,IndusInd Bank,Bank Transfer,0,0,44078,0.4,3,0.3,62,0,0
INV-10587,INVNO-3489,2026-02-11,2026-03-13,V-462,ABC Steel,abcsteel@example.com,Pune Manufacturing Hub,PO-8668,Packaging Materials,226,1111,251086,31374.94,1272,281188.94,USD,0,4567891230,IndusInd Bank,Wire,0,0,47359,5.94,9,0.59,71,0,1
INV-10750,INVNO-8294,2026-02-19,2026-03-21,V-325,ABC Steel,abcsteel@example.com,Ahmedabad Trade Center,PO-5418,Machine Spare Parts,395,1236,488220,70032.4,926,557326.4,INR,1,4567891230,Kotak Bank,UPI,0,1,63745,8.74,2,0.62,250,0,1
INV-10657,INVNO-3200,2026-02-26,2026-03-28,V-178,Global Plastics,globalplastics@example.com,Ahmedabad Trade Center,PO-9819,Machine Spare Parts,123,1548,190404,16757.96,1463,205698.96,INR,0,3216549870,Axis Bank,UPI,0,0,50727,4.06,9,0.43,365,0,0
INV-10842,INVNO-3548,2026-03-09,2026-04-08,V-321,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-9604,Machine Spare Parts,358,226,80908,11954.62,124,92738.62,INR,1,7418529630,HDFC Bank,Wire,0,1,75936,1.22,6,0.77,-20,0,1
INV-10234,INVNO-4150,2026-01-03,2026-02-02,V-937,Delta Electronics,deltaelectronics@example.com,Mumbai Industrial Area,PO-9508,Machine Spare Parts,309,250,77250,12801.94,1065,88986.94,USD,1,7418529630,HDFC Bank,Wire,0,1,47062,1.89,4,0.34,52,0,1
INV-10732,INVNO-4120,2025-11-14,2025-12-14,V-884,Sunrise Traders,sunrisetraders@example.com,Ahmedabad Trade Center,PO-7619,Machine Spare Parts,151,719,108569,6254.43,1340,113483.43,EUR,1,3216549870,Axis Bank,Wire,0,1,74482,1.52,8,0.6,-121,1,1
INV-10214,INVNO-1234,2025-11-09,2025-12-09,V-726,Prime Packaging,primepackaging@example.com,Mumbai Industrial Area,PO-2488,Plastic Containers,220,429,94380,9374.59,939,102815.59,EUR,1,7418529630,Axis Bank,Bank Transfer,0,0,56824,1.81,8,0.45,-29,1,1
INV-10162,INVNO-8417,2025-11-30,2025-12-30,V-806,Prime Packaging,primepackaging@example.com,Hyderabad Logistics Park,PO-2538,Machine Spare Parts,230,1424,327520,22823.34,1847,348496.34,USD,0,7539514560,HDFC Bank,UPI,0,0,47983,7.26,8,0.82,-26,0,1
INV-10132,INVNO-1391,2025-09-14,2025-10-14,V-597,Delta Electronics,deltaelectronics@example.com,Ahmedabad Trade Center,PO-6738,Industrial Tools,56,1472,82432,6770.85,431,88771.85,USD,1,7539514560,Axis Bank,Wire,0,1,79984,1.11,1,0.59,128,0,1
INV-ADD-39,INVNO-ADD-3200,2025-11-04,2025-12-04,V-289,ABC Steel,vendor@example.com,Chennai Port District,PO-5618,Industrial Tools,142,1386,196812,17685.89,1057,213440.89,EUR,0,9876543210,Kotak Bank,Cheque,0,0,44465,4.8,3,0.34,59,0,0
INV-10999,INVNO-3459,2025-08-09,2025-09-08,V-610,Omega Supplies,omegasupplies@example.com,Hyderabad Logistics Park,PO-6435,Transport Services,116,909,105444,10999.7,1635,114808.7,USD,0,7539514560,HDFC Bank,UPI,0,1,58113,1.98,4,0.9,-129,0,1
INV-ADD-150,INVNO-ADD-7018,2025-10-23,2025-11-22,V-865,ABC Steel,vendor@example.com,Chennai Port District,PO-5130,Industrial Tools,152,698,106096,6848.21,870,112074.21,INR,0,1593572580,HDFC Bank,UPI,0,0,77834,1.44,2,0.27,56,0,0
INV-10185,INVNO-3790,2025-02-04,2025-03-06,V-189,Omega Supplies,omegasupplies@example.com,Chennai Port District,PO-7889,Electronic Components,130,1923,249990,29545.79,1227,278308.79,EUR,1,4567891230,IndusInd Bank,UPI,0,0,53146,5.24,5,0.43,22,0,1
INV-10041,INVNO-6249,2026-01-17,2026-02-16,V-697,Delta Electronics,deltaelectronics@example.com,Delhi Business Park,PO-7519,Packaging Materials,286,1213,346918,58014.46,70,404862.46,EUR,0,7539514560,ICICI Bank,Cheque,1,0,52044,7.78,10,0.2,65,0,1
INV-10692,INVNO-9273,2025-03-29,2025-04-28,V-583,Sunrise Traders,sunrisetraders@example.com,Bangalore Tech Zone,PO-3444,Transport Services,198,1598,316404,41966.72,101,358269.72,EUR,1,7418529630,State Bank,Cheque,1,0,54917,6.52,9,0.3,-137,0,1
INV-10108,INVNO-7064,2025-11-20,2025-12-20,V-578,Global Plastics,globalplastics@example.com,Bangalore Tech Zone,PO-5133,Industrial Tools,156,1289,201084,27263.68,1398,226949.68,EUR,1,1234567890,ICICI Bank,Cheque,0,1,47511,4.78,5,0.65,-83,1,1
INV-10038,INVNO-8274,2025-09-29,2025-10-29,V-961,Omega Supplies,omegasupplies@example.com,Mumbai Industrial Area,PO-8130,Packaging Materials,26,743,19318,2032.18,1676,19674.18,EUR,1,9876543210,HDFC Bank,Cheque,0,1,43299,0.45,9,0.73,-41,0,1
INV-10568,INVNO-9751,2025-08-15,2025-09-14,V-604,ABC Steel,abcsteel@example.com,Ahmedabad Trade Center,PO-6103,Office Equipment,294,1448,425712,24063.02,1814,447961.02,USD,0,1234567890,State Bank,Bank Transfer,0,1,74273,6.03,4,0.14,-25,1,1
INV-ADD-156,INVNO-ADD-4457,2025-06-05,2025-07-05,V-888,ABC Steel,vendor@example.com,Delhi Business Park,PO-7941,Electronic Components,195,853,166335,15754.58,891,181198.58,USD,0,7539514560,ICICI Bank,Cheque,0,0,50123,3.62,1,0.21,69,0,0
INV-ADD-187,INVNO-ADD-7466,2025-07-21,2025-08-20,V-567,Sunrise Traders,vendor@example.com,Pune Manufacturing Hub,PO-4402,Transport Services,142,203,28826,1989.53,323,30492.53,INR,0,7539514560,ICICI Bank,Cheque,0,0,51158,0.6,4,0.37,57,0,0
INV-ADD-346,INVNO-ADD-6444,2025-08-02,2025-09-01,V-631,ABC Steel,vendor@example.com,Chennai Port District,PO-7463,Electronic Components,7,746,5222,512.45,198,5536.45,EUR,0,3216549870,ICICI Bank,Wire,0,0,52497,0.11,5,0.19,59,0,0
INV-10483,INVNO-9466,2025-06-29,2025-07-29,V-705,Prime Packaging,primepackaging@example.com,Hyderabad Logistics Park,PO-9643,Office Equipment,176,1618,284768,25616.51,609,309775.51,EUR,1,7539514560,IndusInd Bank,Cheque,0,0,69333,4.47,10,0.53,-94,0,1
INV-10468,INVNO-3819,2026-04-02,2026-05-02,V-713,ABC Steel,abcsteel@example.com,Hyderabad Logistics Park,PO-7652,Industrial Tools,189,1658,313362,22711.82,189,335884.82,INR,1,7539514560,Axis Bank,Cheque,1,0,40709,8.25,4,0.61,3,0,1
INV-10024,INVNO-9478,2026-02-17,2026-03-19,V-510,Metro Logistics,metrologistics@example.com,Mumbai Industrial Area,PO-8589,Packaging Materials,291,665,193515,19014.65,1267,211262.65,INR,0,7418529630,Kotak Bank,Cheque,1,0,41479,5.09,5,0.55,129,1,1
INV-ADD-360,INVNO-ADD-9858,2025-08-20,2025-09-19,V-498,Vertex Components,vendor@example.com,Mumbai Industrial Area,PO-3567,Steel Sheets,127,546,69342,6905.76,168,76079.76,EUR,0,4567891230,ICICI Bank,Bank Transfer,0,0,56519,1.35,2,0.29,32,0,0
INV-ADD-90,INVNO-ADD-6261,2025-10-22,2025-11-21,V-913,Omega Supplies,vendor@example.com,Bangalore Tech Zone,PO-8634,Industrial Tools,183,862,157746,8858.02,181,166423.02,INR,0,1234567890,Kotak Bank,Wire,0,0,49530,3.36,4,0.25,74,0,0
INV-10068,INVNO-7473,2026-03-13,2026-04-12,V-224,Sunrise Traders,sunrisetraders@example.com,Delhi Business Park,PO-5383,Electronic Components,126,114,14364,1564.02,1079,14849.02,USD,0,1234567890,HDFC Bank,Cheque,0,1,64131,0.23,4,0.55,389,0,1
INV-ADD-185,INVNO-ADD-2511,2025-11-07,2025-12-07,V-905,ABC Steel,vendor@example.com,Ahmedabad Trade Center,PO-9622,Office Equipment,85,1134,96390,7271.09,475,103186.09,EUR,0,9876543210,HDFC Bank,Cheque,0,0,65404,1.58,4,0.36,36,0,0
INV-10366,INVNO-3599,2025-12-31,2026-01-30,V-108,ABC Steel,abcsteel@example.com,Delhi Business Park,PO-2331,Office Equipment,150,712,106800,16869.75,1713,121956.75,INR,1,1234567890,HDFC Bank,Bank Transfer,0,0,42870,2.84,4,0.81,-106,0,1
INV-10505,INVNO-6686,2026-02-13,2026-03-15,V-188,Delta Electronics,deltaelectronics@example.com,Mumbai Industrial Area,PO-6262,Steel Sheets,370,256,94720,9169.37,1080,102809.37,INR,1,4567891230,IndusInd Bank,Cheque,0,0,60578,1.7,6,0.38,400,0,0
INV-10850,INVNO-4238,2025-02-13,2025-03-15,V-586,Prime Packaging,primepackaging@example.com,Hyderabad Logistics Park,PO-9773,Steel Sheets,266,289,76874,5818.37,1804,80888.37,EUR,1,1593572580,HDFC Bank,Cheque,0,0,55187,1.47,4,0.23,-310,1,1
INV-ADD-233,INVNO-ADD-3892,2025-08-26,2025-09-25,V-356,Metro Logistics,vendor@example.com,Delhi Business Park,PO-6320,Transport Services,98,234,22932,1475.82,1052,23355.82,USD,0,8529637410,HDFC Bank,Cheque,0,0,73195,0.32,5,0.31,49,0,0
INV-10383,INVNO-9194,2026-04-23,2026-05-23,V-123,Global Plastics,globalplastics@example.com,Chennai Port District,PO-8503,Packaging Materials,14,1712,23968,1558.85,585,24941.85,USD,1,7539514560,Axis Bank,Cheque,1,1,42991,0.58,9,0.52,307,0,1
INV-10734,INVNO-2424,2025-09-07,2025-10-07,V-163,Omega Supplies,omegasupplies@example.com,Bangalore Tech Zone,PO-1898,Packaging Materials,160,1275,204000,19061.31,1451,221610.31,USD,0,9876543210,Axis Bank,Cheque,0,0,50905,4.35,4,0.85,44,0,1
INV-10717,INVNO-2443,2026-01-01,2026-01-31,V-389,Vertex Components,vertexcomponents@example.com,Chennai Port District,PO-8123,Steel Sheets,41,848,34768,6186.67,518,40436.67,INR,1,1593572580,IndusInd Bank,Bank Transfer,0,0,41139,0.98,10,0.26,96,1,0
INV-ADD-246,INVNO-ADD-3891,2026-01-02,2026-02-01,V-621,ABC Steel,vendor@example.com,Ahmedabad Trade Center,PO-2917,Machine Spare Parts,117,783,91611,7784.27,1457,97938.27,INR,0,7418529630,HDFC Bank,Cheque,0,0,76604,1.28,5,0.31,59,0,0
INV-10454,INVNO-9149,2026-03-28,2026-04-27,V-584,Metro Logistics,metrologistics@example.com,Mumbai Industrial Area,PO-5561,Plastic Containers,188,719,135172,12696.71,1290,146578.71,EUR,1,1234567890,State Bank,Cheque,1,0,49056,2.99,3,0.39,355,1,1
INV-10264,INVNO-8177,2025-05-23,2025-06-22,V-831,Vertex Components,vertexcomponents@example.com,Ahmedabad Trade Center,PO-5665,Industrial Tools,282,1921,541722,93557.57,413,634866.57,USD,0,1593572580,HDFC Bank,Cheque,0,1,40251,15.77,6,0.77,44,0,1
INV-10075,INVNO-4010,2025-11-22,2025-12-22,V-325,Vertex Components,vertexcomponents@example.com,Mumbai Industrial Area,PO-1477,Packaging Materials,137,1567,214679,27997.47,996,241680.47,USD,0,1593572580,Kotak Bank,Wire,0,0,40807,5.92,3,0.23,-96,0,1
INV-10232,INVNO-4195,2026-02-03,2026-03-05,V-280,Sunrise Traders,sunrisetraders@example.com,Mumbai Industrial Area,PO-7417,Transport Services,392,1388,544096,82096.08,267,625925.08,EUR,1,7418529630,HDFC Bank,Cheque,1,1,43296,14.46,8,0.78,171,0,1
INV-10444,INVNO-8697,2025-04-16,2025-05-16,V-616,Delta Electronics,deltaelectronics@example.com,Delhi Business Park,PO-6140,Machine Spare Parts,101,1642,165842,10228.01,1923,174147.01,EUR,0,7418529630,Axis Bank,UPI,1,0,52499,3.32,3,0.59,-255,0,1
INV-10395,INVNO-5003,2025-12-01,2025-12-31,V-988,Prime Packaging,primepackaging@example.com,Delhi Business Park,PO-6737,Machine Spare Parts,317,1121,355357,29930.8,959,384328.8,USD,0,7539514560,HDFC Bank,Bank Transfer,1,0,71261,5.39,3,0.33,321,0,1
INV-ADD-40,INVNO-ADD-7320,2025-11-14,2025-12-14,V-385,Prime Packaging,vendor@example.com,Pune Manufacturing Hub,PO-1507,Office Equipment,24,1033,24792,1754.1,1247,25299.1,USD,0,9876543210,IndusInd Bank,UPI,0,0,67359,0.38,4,0.29,80,0,0
INV-10176,INVNO-5429,2025-08-23,2025-09-22,V-908,ABC Steel,abcsteel@example.com,Mumbai Industrial Area,PO-4067,Plastic Containers,170,1027,174590,13648.46,1903,186335.46,INR,1,7539514560,State Bank,Cheque,1,0,73527,2.53,7,0.3,27,0,1
INV-10018,INVNO-6477,2026-04-09,2026-05-09,V-658,Vertex Components,vertexcomponents@example.com,Chennai Port District,PO-3733,Transport Services,135,865,116775,8282.12,1284,123773.12,EUR,1,1593572580,Kotak Bank,Bank Transfer,0,0,56770,2.18,4,0.11,237,0,0
INV-ADD-229,INVNO-ADD-6190,2025-12-14,2026-01-13,V-607,Global Plastics,vendor@example.com,Ahmedabad Trade Center,PO-1536,Industrial Tools,145,420,60900,6846.92,616,67130.92,USD,0,3216549870,Kotak Bank,Wire,0,0,44060,1.52,3,0.22,64,0,0
INV-ADD-280,INVNO-ADD-1025,2025-04-21,2025-05-21,V-506,Global Plastics,vendor@example.com,Ahmedabad Trade Center,PO-4863,Plastic Containers,156,1306,203736,17446.15,806,220376.15,USD,0,4567891230,IndusInd Bank,Cheque,0,0,41657,5.29,5,0.15,81,0,0
INV-10341,INVNO-4679,2026-01-02,2026-02-01,V-274,Vertex Components,vertexcomponents@example.com,Hyderabad Logistics Park,PO-1463,Steel Sheets,199,1039,206761,35678.72,871,241568.72,EUR,1,7539514560,State Bank,Cheque,0,0,66731,3.62,7,0.15,40,0,0
INV-10931,INVNO-5532,2025-03-04,2025-04-03,V-165,Global Plastics,globalplastics@example.com,Ahmedabad Trade Center,PO-5653,Steel Sheets,267,556,148452,18144.56,841,165755.56,USD,1,7418529630,State Bank,UPI,0,0,60182,2.75,10,0.29,-171,0,1
